plate,compound,well,mean_C1,std_C1,median_C1,mad_C1,mean_C2,std_C2,median_C2,mad_C2,mean_C3,std_C3,median_C3,mad_C3,mean_C4,std_C4,median_C4,mad_C4,mean_C5,std_C5,median_C5,mad_C5,mean_C6,std_C6,median_C6,mad_C6
P015093,dmso,N09,10011.381358967765,539.7149862672106,10049.0,376.0,10011.0124008059,535.4349171502668,10048.0,373.0,10010.270290123457,532.2024472044895,10044.0,372.0,10009.022963391631,532.7933781873694,10042.0,374.0,10008.527984610768,534.7760253090312,10041.0,374.0,10007.260462062757,535.472301581732,10039.0,374.0
P015093,dmso,N11,9235.295394933128,734.7643755822437,9311.0,542.0,9236.329561342593,730.0559985623196,9312.0,542.0,9234.831544453018,726.6077925063269,9306.0,542.0,9232.766935228052,728.5577761264798,9301.0,543.0,9230.907445173183,730.3199418321234,9299.0,544.0,9229.500869513031,730.7193259787311,9298.0,544.0
P015093,dmso,O07,10064.274429912552,642.8201783415965,10029.0,464.0,10063.129794324417,638.4252420489341,10027.0,464.0,10061.96790835048,634.1134012433133,10021.0,462.0,10061.160966992455,635.4415422121579,10016.0,461.0,10059.032557141632,638.6924564974238,10015.0,462.0,10058.407564128944,639.8828653810003,10015.0,463.0
P015093,dmso,all,10405.039090288494,1155.2430677970458,10264.0,739.0,10403.36122645319,1150.2394542526388,10262.0,736.0,10402.141833080419,1147.3742504488791,10260.0,736.0,10400.068933230452,1147.4295008170504,10258.0,737.0,10399.206404533179,1149.191911543842,10256.0,737.0,10397.662661709104,1150.521191562049,10255.0,738.0
P015094,CBK041804,G06,10720.635493741427,629.2779229309638,10772.0,442.0,10717.364220078874,619.1587777852827,10769.0,437.0,10707.177572616598,617.2046613390758,10756.0,437.0,10706.386680169753,621.3932976236067,10750.0,439.0,10705.30083967764,626.6002384185035,10748.0,441.0,10703.706121013374,627.478490276563,10747.0,441.0
P015094,CBK041804,N15,11349.463165723593,631.5664417976802,11387.0,453.0,11347.887170096023,626.4511140941737,11386.0,451.0,11347.146868655693,620.5348503595117,11385.0,448.0,11346.030506687242,620.97533391202,11381.0,447.0,11345.928502614883,624.2942417988138,11380.0,449.0,11345.558179569616,626.355246158076,11378.0,451.0
P015094,CBK041804,O23,12895.14283813443,894.7587516873766,12781.0,636.0,12894.944561985596,887.2036388545899,12777.0,634.0,12893.84717978395,883.3637301708482,12770.0,630.0,12892.823403420782,885.7872132698079,12768.0,629.0,12892.052719092935,889.7603913723634,12769.0,631.0,12890.505170524691,890.808025540464,12769.0,632.0
P015094,CBK041804,all,11655.080499199817,1169.0172689921599,11495.0,749.0,11653.398650720164,1165.3129561301357,11492.0,747.0,11649.39054035208,1165.350507407711,11489.0,750.0,11648.413530092592,1166.728330918981,11488.0,751.0,11647.760687128486,1169.2790664422143,11488.0,752.0,11646.589823702561,1169.9806559857695,11486.0,752.0
P015094,CBK277926,C03,10367.821587362825,774.135978703638,10408.0,616.0,10367.026847693758,769.8867712521429,10406.0,614.0,10367.197109396433,768.5163341770024,10402.0,613.0,10366.131624185527,770.3890639865202,10398.0,614.0,10365.227458890604,772.2078817138529,10398.0,614.0,10364.416211634089,771.3408142933657,10397.0,614.0
P015094,CBK277926,N19,10869.320138717421,646.7615508267319,10898.0,464.0,10865.193026448902,637.2616740363148,10894.0,460.0,10860.45135665295,630.8768968648053,10888.0,456.0,10855.7860416238,628.0318291126482,10884.0,454.0,10870.18046973594,632.4223041159657,10905.0,455.0,10889.728202160493,641.4782292400757,10926.0,463.0
P015094,CBK277926,O11,10480.891495198903,589.5812429530284,10487.0,400.0,10480.171176354595,581.3961277277076,10486.0,396.0,10479.230483067558,576.3234712877182,10482.0,394.0,10478.973043295611,577.9417703419322,10480.0,395.0,10478.159498156721,582.7675736528003,10480.0,398.0,10477.353081447189,583.8410735608488,10480.0,398.0
P015094,CBK277926,all,10572.677740426383,707.9502171570396,10607.0,501.0,10570.79701683242,700.77430374137,10605.0,497.0,10568.959649705646,696.2994134921156,10600.0,495.0,10566.963569701646,696.0445870677137,10598.0,495.0,10571.189142261088,701.5106489640007,10604.0,500.0,10577.165831747256,707.1660792533158,10609.0,504.0
P015094,CBK277950,B14,12596.951125685871,1099.0371923071345,12644.0,469.0,12596.165429955417,1091.7321296398225,12643.0,465.0,12595.70961535494,1082.2440540911218,12636.0,460.0,12595.081000257202,1078.8296435756647,12632.0,461.0,12594.098682656037,1079.50890514713,12632.0,464.0,12593.96926877572,1078.931793742969,12632.0,465.0
P015094,CBK277950,I17,11020.943490655007,634.3463443090542,10994.0,459.0,11021.572885802469,623.7119205161016,10995.0,458.0,11021.419429355281,617.3608411883089,10989.0,457.0,11018.685861411179,620.5418895474829,10983.0,456.0,11017.620062842936,626.2676549208039,10984.0,457.0,11018.083207561729,627.0257427962127,10985.0,456.0
P015094,CBK277950,M13,11870.897481267148,678.2645672444146,11826.0,431.0,11870.43387375686,671.3936828637939,11825.0,426.0,11868.983050197188,664.1554519472785,11821.0,421.0,11868.092444015774,664.4808696728229,11818.0,422.0,11867.450310142318,669.413325646064,11817.0,426.0,11866.44136826989,671.1475461229293,11817.0,427.0
P015094,CBK277950,all,11829.597365869342,1051.1548315903913,11828.0,682.0,11829.39072983825,1044.6471062223734,11826.0,679.0,11828.704031635802,1038.447151451218,11826.0,675.0,11827.286435228052,1038.5067765980748,11824.0,676.0,11826.389685213762,1040.9668957572856,11823.0,678.0,11826.164614869112,1041.126936001951,11822.0,679.0
P015094,CBK277970,F14,12120.004406978738,623.2081147193225,12179.0,431.0,12119.180084619342,608.5566361970318,12178.0,425.0,12118.235019332991,597.8200491006872,12169.0,423.0,12117.34645164609,603.5572514803669,12162.0,425.0,12116.483112611453,614.3513839680896,12162.0,429.0,12115.082354038066,617.9346223992974,12162.0,429.0
P015094,CBK277970,M21,9066.633064900549,563.7563425685549,9097.0,419.0,9065.772007115913,555.7939749819536,9096.0,418.0,9066.014501457475,549.0399000496678,9095.0,414.0,9064.251397376544,551.3563240896577,9090.0,412.0,9064.091911651234,555.54570959361,9090.0,412.0,9062.49662247085,557.8382549182927,9087.0,414.0
P015094,CBK277970,N18,9734.25275334362,719.5746572958346,9825.0,537.0,9733.723212405694,714.5738094553909,9825.0,535.0,9731.82314463306,710.9110023615915,9818.0,534.0,9729.806777649177,711.6809123267901,9813.0,534.0,9729.216196201989,714.6978118380714,9812.0,535.0,9729.233211934157,716.0288623940702,9813.0,535.0
P015094,CBK277970,all,10306.963408407635,1458.0274086825502,9928.0,1039.0,10306.225101380316,1454.09214683322,9924.0,1037.0,10305.357555141176,1450.9382827625209,9919.0,1037.0,10303.801542223937,1452.5454167013054,9917.0,1038.0,10303.263740154893,1454.8417458730391,9918.0,1039.0,10302.270729481024,1455.7268364462814,9919.0,1040.0
P015094,CBK278031,G14,11570.726940200617,712.5784504738263,11628.0,554.0,11570.182646776406,700.5272139498774,11626.0,551.0,11569.590032150205,696.508389652376,11620.0,551.0,11568.474254929699,700.7770042014986,11617.0,552.0,11567.227711076817,705.4555015329624,11617.0,552.0,11566.274361368312,704.9535000316623,11616.0,551.0
P015094,CBK278031,H21,9117.470213048697,576.5290563342544,9096.0,439.0,9117.031081189987,570.0439846793792,9095.0,438.0,9116.103753729423,566.0475425316847,9093.0,437.0,9115.430605795611,567.6585026389184,9092.0,436.0,9114.256844350137,570.7881335883651,9091.0,436.0,9113.93593145576,571.634300257153,9091.0,436.0
P015094,CBK278031,J09,9121.13938833162,501.560954438336,9161.0,348.0,9120.005495456104,495.37784586119113,9160.0,345.0,9119.764401320303,490.42875372777087,9157.0,343.0,9118.7563855024,491.70199169266084,9153.0,344.0,9118.21621244856,495.1716066588438,9152.0,345.0,9117.803796596365,496.7278342736039,9153.0,345.0
P015094,CBK278031,all,9936.445513860312,1303.5896074608006,9516.0,777.0,9935.739741140833,1299.7688991210919,9514.0,777.0,9935.152729066644,1297.8365031187204,9510.0,776.0,9934.220415409236,1298.881490906283,9508.0,775.0,9933.233589291838,1300.4581886741787,9508.0,776.0,9932.671363140147,1300.4434327951362,9508.0,776.0
P015094,CBK278729,C20,11768.00024159808,798.2191310765422,11669.0,516.0,11762.526724665639,793.0161602296185,11663.0,511.0,11760.892882030179,787.9110788082187,11658.0,508.0,11763.053832304528,788.2968852960878,11658.0,508.0,11761.060257201647,791.7486121637063,11655.0,508.0,11759.436540895062,793.8672135797847,11653.0,508.0
P015094,CBK278729,G08,8397.815742798353,600.8493612820141,8432.0,412.0,8392.835236711247,594.3069746426415,8424.0,410.0,8387.662563271604,593.6963654825086,8415.0,410.0,8382.68083466221,598.0035159435126,8409.0,413.0,8378.352356438614,600.2615310010998,8406.0,414.0,8372.416763760288,601.0548160269072,8401.0,415.0
P015094,CBK278729,H17,10698.713417266803,731.3156435367835,10769.0,527.0,10696.781659550754,724.6771136358848,10770.0,523.0,10696.768882758915,717.6971868022277,10765.0,519.0,10696.017939514746,718.3380713943958,10759.0,518.0,10694.860105924212,724.0841530792363,10757.0,521.0,10694.618846107682,727.0872226812398,10758.0,523.0
P015094,CBK278729,all,10288.17646722108,1577.4324037979654,10683.0,1166.0,10284.047873642547,1574.8191915860448,10686.0,1158.0,10281.774776020233,1574.3824237964438,10686.0,1153.0,10280.584202160493,1577.6954032232973,10682.0,1154.0,10278.090906521491,1580.4407455413502,10678.0,1156.0,10275.490716921011,1583.203707930721,10676.0,1158.0
P015094,CBK289918H,B07,8338.867368870027,477.08591250725874,8318.0,334.0,8337.695474622771,473.5362128401938,8315.0,333.0,8336.209116512346,469.34608294886266,8313.0,333.0,8335.79306194273,469.660038436349,8312.0,333.0,8334.30607343107,473.23728147173256,8310.0,333.0,8333.302151320302,475.5222058558587,8309.0,333.0
P015094,CBK289918H,F13,9119.465665037724,637.1657179687355,9183.0,447.0,9118.87584936557,630.4867215119946,9181.0,447.0,9117.738215534979,626.1278884708398,9181.0,444.0,9117.077913408779,627.874966509112,9179.0,443.0,9116.256783007544,630.2877700801099,9176.0,443.0,9115.442239411866,631.5348147883406,9174.0,444.0
P015094,CBK289918H,N03,10306.96644547325,848.0805531927618,10372.0,442.0,10305.202106824418,840.4054027619528,10370.0,438.0,10305.104355281208,834.9077662786784,10368.0,435.0,10303.511157536008,834.4687152634455,10365.0,436.0,10302.382365869342,835.2227412330354,10361.0,437.0,10300.91493385631,833.9927144926959,10358.0,437.0
P015094,CBK289918H,all,9255.099826460333,1051.5280422717678,9199.0,801.0,9253.924476937585,1047.366485279122,9199.0,800.0,9253.017229109511,1044.8473101186828,9199.0,800.0,9252.127377629173,1044.7424484162318,9198.0,799.0,9250.981740769319,1046.0563389790575,9196.0,800.0,9249.886441529492,1046.1619273329147,9195.0,801.0
P015094,CBK289987,B03,9865.256040509259,538.9977167121781,9894.0,357.0,9864.884901963305,535.880452038964,9894.0,356.0,9864.8822394976,535.8058963038973,9891.0,355.0,9864.22350475823,538.4592169226737,9889.0,356.0,9863.770920353223,540.5207234878767,9888.0,356.0,9863.32091928155,540.5074477825649,9889.0,356.0
P015094,CBK289987,K13,9703.019746484912,667.2696759801021,9711.0,486.0,9702.341284122085,660.6329713503267,9709.0,483.0,9701.131280478396,658.6478499187835,9706.0,481.0,9700.090221364884,662.4300692916603,9704.0,481.0,9699.078017403977,665.9613467327707,9702.0,482.0,9698.111220293209,666.1344308945305,9701.0,483.0
P015094,CBK289987,O17,9252.155350608711,1228.4007139221983,9463.0,450.0,9250.892141032236,1223.7875990212833,9462.0,448.0,9250.785982424553,1218.550530376876,9460.0,446.0,9249.737691872428,1215.5772376340665,9457.0,445.0,9249.719169324417,1214.4390453777305,9455.0,447.0,9248.888586548353,1212.2005544268131,9453.0,448.0
P015094,CBK289987,all,9606.81037920096,903.062615875579,9702.0,441.0,9606.039442372543,898.8259919760759,9700.0,439.0,9605.599834133516,895.9197947984521,9698.0,437.0,9604.683805998515,896.0710405065278,9695.0,437.0,9604.189369027206,896.7654696476073,9694.0,438.0,9603.440242041039,895.8275507825324,9694.0,439.0
P015094,CBK290205,F06,11280.687098979766,792.7585429439642,11311.0,609.0,11280.157082861797,783.3666356014236,11312.0,603.0,11278.762604295267,780.6248280574181,11308.0,601.0,11278.085628043553,783.9362104587523,11305.0,603.0,11277.175498799726,787.6100997268685,11304.0,604.0,11276.310389746228,787.5996076388521,11304.0,604.0
P015094,CBK290205,J11,10476.432115655007,697.4606608741387,10521.0,450.0,10474.922348465363,691.0532169146903,10522.0,443.0,10474.109856567215,685.5309183652897,10517.0,438.0,10473.655717892661,686.6758791252577,10513.0,439.0,10472.084090492113,691.1312306122087,10510.0,444.0,10471.47813790295,693.2299961479899,10510.0,445.0
P015094,CBK290205,O02,9640.798063443073,630.5317932901668,9636.0,450.0,9620.801589291837,622.346017745148,9615.0,446.0,9603.784001071674,617.0250846635879,9597.0,444.0,9587.613735768176,615.7811759075366,9581.0,443.0,9572.15125968793,614.2873128427196,9567.0,442.0,9556.027712834362,610.6869796037674,9552.0,441.0
P015094,CBK290205,all,10465.972426025948,975.9217788540188,10428.0,682.0,10458.627006873,975.646970722794,10421.0,685.0,10452.218820644719,976.9925288229534,10414.0,686.0,10446.451693901463,982.3821217346225,10406.0,691.0,10440.470282993256,988.3309039411007,10399.0,696.0,10434.605413494513,992.5632133554132,10393.0,701.0
P015094,CBK290351,B02,9714.009459104938,699.0568034548256,9732.0,519.0,9713.005172625171,696.0362734689934,9729.0,518.0,9712.756590620713,695.6224467197621,9727.0,517.0,9712.35590346365,697.2894603398988,9726.0,517.0,9711.953130272634,697.9465796485204,9726.0,517.0,9711.095553497942,697.72276548572,9726.0,517.0
P015094,CBK290351,M18,11779.997477537723,1004.1830936941969,11939.0,757.0,11774.967678283607,995.0003385151437,11937.0,750.0,11769.29898473937,993.1560195880234,11927.0,744.0,11763.52279595336,996.2586041148498,11913.0,745.0,11758.5941300583,1000.3761449971607,11907.0,749.0,11752.463437585733,1001.2877367712154,11901.0,750.0
P015094,CBK290351,N17,10516.951919495885,713.8645169372154,10570.0,515.0,10511.444851508917,706.774052345937,10565.0,512.0,10509.716587534294,701.6237611742117,10561.0,511.0,10508.930049511317,702.68942623009,10558.0,511.0,10507.020786822703,706.0965367168601,10555.0,511.0,10506.111193372772,707.150319126994,10553.0,511.0
P015094,CBK290351,all,10670.319618712849,1179.8449575485595,10529.0,775.0,10666.472567472565,1174.1545618224388,10523.0,769.0,10663.924054298126,1170.879810723651,10521.0,769.0,10661.602916309443,1170.6298225481037,10520.0,770.0,10659.189349051212,1171.260969594143,10517.0,769.0,10656.556728152149,1170.0424451876338,10515.0,768.0
P015094,CBK290352,B08,8943.00327254801,597.8466786545258,8948.0,395.0,8941.444833204732,595.710448900966,8946.0,393.0,8940.111370927641,592.7338315386767,8944.0,390.0,8939.069969307271,592.5498200916069,8941.0,391.0,8938.144875257201,594.8750382017608,8939.0,393.0,8937.138150291496,596.5120363853641,8937.0,394.0
P015094,CBK290352,D07,10108.571882244512,600.4552251275791,10088.0,423.0,10107.127963820301,595.151253955924,10085.0,422.0,10106.402993098423,590.2184108296877,10084.0,422.0,10106.480513203018,591.7238426564985,10081.0,421.0,10105.003006129973,594.4507709793791,10079.0,420.0,10103.527242155349,595.6328378533315,10077.0,420.0
P015094,CBK290352,I11,10554.723003900892,579.0025663004864,10597.0,426.0,10553.79622016461,567.9631845016531,10596.0,423.0,10552.678029792523,559.955261215287,10592.0,420.0,10551.872620627571,563.7166758819658,10588.0,421.0,10551.331466263717,570.0733249165353,10587.0,423.0,10550.389333504801,571.8484086426146,10586.0,422.0
P015094,CBK290352,all,9868.766052897805,901.5341739211199,9927.0,671.0,9867.456339063214,897.7119734916168,9927.0,670.0,9866.397464606196,894.3956352936699,9928.0,668.0,9865.807701045953,895.6338883246244,9926.0,667.0,9864.826449216964,898.1358995928555,9923.0,668.0,9863.684908650548,899.1091696840887,9922.0,668.0
P015094,CBK290655,D11,10622.744723722566,783.7817856559459,10673.0,463.0,10622.03197672325,774.4251575761824,10672.0,460.0,10621.52306867284,766.8993919110908,10668.0,458.0,10620.726884645062,766.0768882209386,10664.0,457.0,10620.103135716736,766.8557200690574,10662.0,458.0,10619.24424438443,764.9006629683597,10662.0,458.0
P015094,CBK290655,N22,8934.305218664265,1254.9576602778552,9132.0,444.0,8936.390301354595,1252.0967082337152,9132.0,444.0,8944.171227752058,1251.8431020557118,9135.0,445.0,8942.531034079218,1250.3898216094467,9132.0,445.0,8937.7313698131,1247.9975789423738,9128.0,444.0,8930.958094564472,1244.6525026613285,9122.0,442.0
P015094,CBK290655,O12,9188.96096120542,685.434312256774,9230.0,505.0,9188.0739218107,680.1698491400296,9228.0,503.0,9187.87333380487,677.3419591657336,9226.0,503.0,9186.772802854939,678.5294818599684,9223.0,503.0,9185.229640303498,680.4668482938756,9221.0,504.0,9184.736212834363,681.2961688900841,9221.0,504.0
P015094,CBK290655,all,9582.00363453075,1199.4708011921846,9592.0,680.0,9582.165399962849,1194.957123879877,9593.0,679.0,9584.522543409923,1191.1882654818796,9598.0,678.0,9583.34357385974,1190.9133726479515,9596.0,680.0,9581.021381944445,1191.4647592434671,9591.0,681.0,9578.312850594422,1191.064826511357,9586.0,681.0
P015094,CBK290883,D22,8868.101013203019,1266.3465643760526,9116.0,597.0,8865.7023958762,1260.2740650294784,9113.0,594.0,8862.74910313786,1256.4205475250526,9106.0,593.0,8860.626687928669,1255.2565055151124,9100.0,594.0,8858.148192515431,1254.980793393516,9096.0,596.0,8856.428265217764,1253.8037012229615,9094.0,596.0
P015094,CBK290883,E10,8398.115556412895,506.5784022157049,8443.0,372.0,8397.669651663236,500.4117643555851,8443.0,371.0,8396.933376157407,495.90422704453954,8439.0,369.0,8395.192458333333,498.43790266871304,8435.0,369.0,8394.692432270233,501.7110135900737,8434.0,370.0,8394.097159079218,502.39707660610605,8434.0,370.0
P015094,CBK290883,J05,10514.653751071673,666.8173269685262,10532.0,529.0,10514.0022188786,657.3884942333898,10532.0,527.0,10513.177926225995,653.6169931346532,10531.0,525.0,10512.242971064816,657.9731767509451,10528.0,525.0,10511.099592035322,662.0406106445412,10526.0,525.0,10510.410049811386,663.0982597064577,10526.0,525.0
